Ticker,Score,Grado,Vol. anual,Autocorr 5d,Tendencia R²,Sil. avg,Rev. score,WR +10d,Sharpe est.,Sharpe B&H,Días,Error
PGR,51,✓ ,26.0%,-0.014,0.95,—,—,—,—,—,2116,
QQQ,51,✓ ,23.8%,+0.028,0.92,—,—,—,—,—,2116,
FAST,51,✓ ,27.3%,+0.027,0.94,—,—,—,—,—,2116,
NNN,50,✓ ,30.0%,+0.020,0.37,—,—,—,—,—,2116,
COLD,50,✓ ,32.0%,+0.059,0.11,—,—,—,—,—,2104,
WFC,50,✓ ,34.2%,+0.057,0.41,—,—,—,—,—,2116,
USB,50,✓ ,32.4%,+0.048,0.10,—,—,—,—,—,2116,
META,50,✓ ,41.8%,+0.004,0.64,—,—,—,—,—,2116,
INTC,50,✓ ,47.0%,+0.036,0.19,—,—,—,—,—,2116,
BTC-USD,50,✓ ,52.3%,-0.003,0.63,—,—,—,—,—,2192,
PEP,48,~ ,20.9%,+0.060,0.71,—,—,—,—,—,2116,
WEC,48,~ ,22.8%,+0.003,0.73,—,—,—,—,—,2116,
FE,47,~ ,26.1%,+0.086,0.60,—,—,—,—,—,2116,
VNQ,47,~ ,22.1%,+0.057,0.60,—,—,—,—,—,2116,
TSLA,46,~ ,66.4%,-0.024,0.39,—,—,—,—,—,1508,
COIN,46,~ ,84.8%,-0.007,0.10,—,—,—,—,—,1291,
SHOP,46,~ ,61.5%,+0.018,0.48,—,—,—,—,—,2116,
PEG,43,~ ,23.0%,+0.064,0.86,—,—,—,—,—,2116,
CI,43,~ ,32.4%,+0.005,0.77,—,—,—,—,—,2116,
TRV,43,~ ,26.2%,+0.062,0.87,—,—,—,—,—,2116,
EMR,43,~ ,30.7%,+0.016,0.84,—,—,—,—,—,2116,
DOV,43,~ ,27.7%,+0.052,0.86,—,—,—,—,—,2116,
ITW,43,~ ,25.1%,+0.044,0.87,—,—,—,—,—,2116,
CTAS,43,~ ,28.0%,+0.025,0.95,—,—,—,—,—,2116,
WM,43,~ ,20.7%,+0.070,0.95,—,—,—,—,—,2116,
ROK,43,~ ,33.1%,+0.002,0.78,—,—,—,—,—,2116,
RSG,43,~ ,20.2%,+0.090,0.97,—,—,—,—,—,2116,
XLV,43,~ ,17.4%,+0.054,0.90,—,—,—,—,—,2116,
QCOM,43,~ ,40.6%,+0.001,0.75,—,—,—,—,—,2116,
ELV,42,~ ,32.6%,+0.031,0.51,—,—,—,—,—,2116,
BAC,42,~ ,31.7%,+0.050,0.62,—,—,—,—,—,2116,
ACN,42,~ ,28.5%,+0.034,0.54,—,—,—,—,—,2116,
EXC,40,~ ,24.9%,+0.120,0.79,—,—,—,—,—,2116,
SRE,40,~ ,26.5%,+0.056,0.85,—,—,—,—,—,2116,
ETR,40,~ ,25.4%,+0.055,0.78,—,—,—,—,—,2116,
STAG,40,~ ,27.7%,+0.112,0.78,—,—,—,—,—,2116,
XLF,40,~ ,23.4%,+0.052,0.83,—,—,—,—,—,2116,
MA,38,~ ,28.5%,-0.013,0.90,—,—,—,—,—,2116,
AAPL,38,~ ,30.5%,+0.018,0.90,—,—,—,—,—,2116,
MSFT,38,~ ,28.6%,+0.026,0.92,—,—,—,—,—,2116,
GOOGL,38,~ ,31.0%,-0.002,0.88,—,—,—,—,—,2116,
NVDA,38,~ ,50.6%,+0.016,0.92,—,—,—,—,—,2116,
ETH-USD,38,~ ,70.7%,+0.003,0.60,—,—,—,—,—,3076,
DUK,35,~ ,21.5%,+0.068,0.89,—,—,—,—,—,2116,
SO,35,~ ,23.1%,+0.055,0.94,—,—,—,—,—,2116,
BSX,35,~ ,28.9%,+0.036,0.78,—,—,—,—,—,2116,
PLD,35,~ ,28.4%,+0.059,0.70,—,—,—,—,—,2116,
CB,35,~ ,25.2%,+0.093,0.91,—,—,—,—,—,2116,
SPY,35,~ ,20.8%,+0.063,0.85,—,—,—,—,—,1507,
VYM,35,~ ,17.5%,+0.065,0.92,—,—,—,—,—,2116,
SCHD,35,~ ,18.0%,+0.065,0.91,—,—,—,—,—,2116,
XLP,35,~ ,15.6%,+0.044,0.93,—,—,—,—,—,2116,
XLU,35,~ ,20.3%,+0.070,0.89,—,—,—,—,—,2116,
XLI,35,~ ,21.3%,+0.063,0.90,—,—,—,—,—,2116,
DIA,35,~ ,18.9%,+0.068,0.93,—,—,—,—,—,2116,
IBM,35,~ ,28.1%,+0.061,0.77,—,—,—,—,—,2116,
TXN,35,~ ,32.8%,+0.081,0.81,—,—,—,—,—,2116,
AMD,31,~ ,55.6%,+0.011,0.81,—,—,—,—,—,2116,
AXP,30,~ ,33.6%,+0.000,0.88,—,—,—,—,—,2116,
GWW,30,~ ,28.9%,+0.036,0.94,—,—,—,—,—,2116,
PH,30,~ ,33.5%,+0.056,0.92,—,—,—,—,—,2116,
ADI,30,~ ,34.3%,+0.056,0.92,—,—,—,—,—,2116,
VICI,27,✗ ,30.2%,+0.031,0.84,—,—,—,—,—,2116,
JPM,27,✗ ,28.8%,+0.070,0.82,—,—,—,—,—,2116,
K,0,✗ ,0.0%,+0.000,0.00,—,—,—,—,—,0,Sin datos
